#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01018333333333333	0.2772691546600868	0.2877763792035437	-0.2101444908691364
-0.01017708333333333	0.2631692527977939	0.273628463363807	-0.2091842113202613
-0.01017083333333333	0.2596442773322206	0.2700914844038728	-0.208944141433044
-0.01016458333333333	0.2525943264010742	0.2594805475240703	-0.1377244224599228
-0.01015833333333333	0.2349694490732079	0.2488696106442678	-0.2780032314211983
-0.01015208333333333	0.2243945226764881	0.2382586737644652	-0.2772830217595434
-0.01014583333333333	0.2173445717453416	0.2276477368846627	-0.2060633027864228
-0.01013958333333333	0.2032446698830486	0.2170368000048602	-0.2758426024362326
-0.01013333333333333	0.196194718951902	0.213499821044926	-0.3461020418604793
-0.01012708333333333	0.1891447680207556	0.1993519052051893	-0.2041427436886756
-0.01012083333333333	0.1750448661584625	0.1852039893654526	-0.2031824641398017
-0.01011458333333333	0.1644699397617428	0.1781300314455843	-0.2732018336768305
-0.01010833333333333	0.1503700378994498	0.1675190945657818	-0.3429811333266397
-0.01010208333333333	0.1468450624338765	0.1569081576859792	-0.2012619050420544
-0.01009583333333333	0.1362701360371567	0.1498341997661109	-0.2712812745790832
-0.01008958333333333	0.1292201851060102	0.1392232628863084	-0.2000615556059626
-0.01008333333333333	0.1186452587092905	0.1286123260065059	-0.1993413459443072
-0.01007708333333333	0.1010203813814242	0.1144644101667691	-0.2688805757068985
-0.01007083333333333	0.09397043045027771	0.1073904522469008	-0.2684004359324618
